"","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified","NA."
"737",140870,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140870","Gari fervensis","(Gmelin, 1791)","accepted",NA,220,"Species",140870,"Gari fervensis","(Gmelin, 1791)",138388,"Animalia","Mollusca","Bivalvia","Cardiida","Psammobiidae","Gari","MolluscaBase eds. (2022). MolluscaBase. Gari fervensis (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140870 on 2022-05-13","urn:lsid:marinespecies.org:taxname:140870",1,NA,NA,NA,NA,"exact","2004-12-21T15:54:05Z",NA
"738",140820,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140820","Pleurobranchus membranaceus","(Montagu, 1816)","accepted",NA,220,"Species",140820,"Pleurobranchus membranaceus","(Montagu, 1816)",138364,"Animalia","Mollusca","Gastropoda","Pleurobranchida","Pleurobranchidae","Pleurobranchus","MolluscaBase eds. (2022). MolluscaBase. Pleurobranchus membranaceus (Montagu, 1816). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140820 on 2022-05-13","urn:lsid:marinespecies.org:taxname:140820",1,NA,NA,NA,NA,"exact","2015-03-25T16:01:44.680Z",NA
"739",131495,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=131495","Lanice conchilega","(Pallas, 1766)","accepted",NA,220,"Species",131495,"Lanice conchilega","(Pallas, 1766)",129697,"Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Lanice","Read, G.; Fauchald, K. (Ed.) (2022). World Polychaeta Database. Lanice conchilega (Pallas, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=131495 on 2022-05-13","urn:lsid:marinespecies.org:taxname:131495",1,0,0,0,0,"exact","2012-02-07T02:10:40.850Z",NA
"740",107400,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107400","Portumnus latipes","(Pennant, 1777)","accepted",NA,220,"Species",107400,"Portumnus latipes","(Pennant, 1777)",106929,"Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Portumnus","WoRMS (2022). Portumnus latipes (Pennant, 1777). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107400 on 2022-05-13","urn:lsid:marinespecies.org:taxname:107400",1,NA,NA,NA,0,"exact","2007-06-12T14:12:52.753Z",NA
"741",141436,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=141436","Abra prismatica","(Montagu, 1808)","accepted",NA,220,"Species",141436,"Abra prismatica","(Montagu, 1808)",138474,"Animalia","Mollusca","Bivalvia","Cardiida","Semelidae","Abra","MolluscaBase eds. (2022). MolluscaBase. Abra prismatica (Montagu, 1808). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141436 on 2022-05-13","urn:lsid:marinespecies.org:taxname:141436",1,NA,NA,NA,NA,"exact","2004-12-21T15:54:05Z",NA
"742",1474372,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1474372","Paraleptopentacta elongata","(Düben & Koren, 1846)","accepted",NA,220,"Species",1474372,"Paraleptopentacta elongata","(Düben & Koren, 1846)",1474371,"Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","Paraleptopentacta","WoRMS (2022). Paraleptopentacta elongata (Düben & Koren, 1846). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1474372 on 2022-05-13","urn:lsid:marinespecies.org:taxname:1474372",1,NA,NA,NA,NA,"exact","2021-01-03T14:13:46.337Z",NA
"743",135220,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=135220","Scyphozoa","Goette, 1887","accepted",NA,60,"Class",135220,"Scyphozoa","Goette, 1887",1267,"Animalia","Cnidaria","Scyphozoa",NA,NA,NA,"Collins, A. G.; Jarms, G.; Morandini, A. C. (2022). World List of Scyphozoa. Scyphozoa. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=135220 on 2022-05-13","urn:lsid:marinespecies.org:taxname:135220",1,1,0,0,0,"exact","2015-07-23T15:09:10.627Z",NA
"744",101160,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=101160","Priapulus caudatus","Lamarck, 1816","accepted",NA,220,"Species",101160,"Priapulus caudatus","Lamarck, 1816",101095,"Animalia","Priapulida",NA,"Priapulomorpha","Priapulidae","Priapulus","Neuhaus, B. (2022). World List of Priapulida. Priapulus caudatus Lamarck, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101160 on 2022-05-13","urn:lsid:marinespecies.org:taxname:101160",1,NA,NA,NA,NA,"exact","2008-01-04T16:28:44.880Z",NA
"745",126178,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126178","Chelidonichthys","Kaup, 1873","accepted",NA,180,"Genus",126178,"Chelidonichthys","Kaup, 1873",125598,"Animalia","Chordata","Actinopteri","Perciformes","Triglidae","Chelidonichthys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Chelidonichthys Kaup, 1873. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126178 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126178",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z",NA
"746",150636,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=150636","Eutrigla","Fraser-Brunner, 1938","accepted",NA,180,"Genus",150636,"Eutrigla","Fraser-Brunner, 1938",125598,"Animalia","Chordata","Actinopteri","Perciformes","Triglidae","Eutrigla","Froese, R. and D. Pauly. Editors. (2022). FishBase. Eutrigla Fraser-Brunner, 1938. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150636 on 2022-05-13","urn:lsid:marinespecies.org:taxname:150636",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z",NA
"747",126131,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126131","Pegusa","Günther, 1862","accepted",NA,180,"Genus",126131,"Pegusa","Günther, 1862",125581,"Animalia","Chordata","Actinopteri","Pleuronectiformes","Soleidae","Pegusa","Froese, R. and D. Pauly. Editors. (2022). FishBase. Pegusa Günther, 1862. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126131 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126131",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z",NA
"748",126180,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126180","Trigla","Linnaeus, 1758","accepted",NA,180,"Genus",126180,"Trigla","Linnaeus, 1758",125598,"Animalia","Chordata","Actinopteri","Perciformes","Triglidae","Trigla","Froese, R. and D. Pauly. Editors. (2022). FishBase. Trigla Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126180 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126180",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z",NA
"749",150629,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=150629","Echiichthys","Bleeker, 1861","accepted",NA,180,"Genus",150629,"Echiichthys","Bleeker, 1861",125570,"Animalia","Chordata","Actinopteri","Perciformes","Trachinidae","Echiichthys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Echiichthys Bleeker, 1861. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150629 on 2022-05-13","urn:lsid:marinespecies.org:taxname:150629",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z",NA
"750",126023,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126023","Symphodus","Rafinesque, 1810","accepted",NA,180,"Genus",126023,"Symphodus","Rafinesque, 1810",125541,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Symphodus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Symphodus Rafinesque, 1810. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126023 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126023",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z",NA
"751",126088,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126088","Lumpenus","Reinhardt, 1836","accepted",NA,180,"Genus",126088,"Lumpenus","Reinhardt, 1836",267124,"Animalia","Chordata","Actinopteri","Perciformes","Stichaeidae","Lumpenus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Lumpenus Reinhardt, 1836. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126088 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126088",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z",NA
"752",137650,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137650","Anomia","Linnaeus, 1758","accepted",NA,180,"Genus",137650,"Anomia","Linnaeus, 1758",214,"Animalia","Mollusca","Bivalvia","Pectinida","Anomiidae","Anomia","MolluscaBase eds. (2022). MolluscaBase. Anomia Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137650 on 2022-05-13","urn:lsid:marinespecies.org:taxname:137650",1,NA,NA,NA,NA,"exact","2020-04-26T20:05:56.080Z",NA
"753",141936,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=141936","Venus verrucosa","Linnaeus, 1758","accepted",NA,220,"Species",141936,"Venus verrucosa","Linnaeus, 1758",138648,"Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Venus","MolluscaBase eds. (2022). MolluscaBase. Venus verrucosa Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141936 on 2022-05-13","urn:lsid:marinespecies.org:taxname:141936",1,NA,NA,NA,NA,"exact","2004-12-21T15:54:05Z",NA
"754",141905,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=141905","Velutina velutina","(O. F. Müller, 1776)","accepted",NA,220,"Species",141905,"Velutina velutina","(O. F. Müller, 1776)",138631,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Velutinidae","Velutina","MolluscaBase eds. (2022). MolluscaBase. Velutina velutina (O. F. Müller, 1776). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141905 on 2022-05-13","urn:lsid:marinespecies.org:taxname:141905",1,0,0,0,0,"exact","2018-04-23T12:36:56.930Z",NA
"755",878470,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=878470","Macomangulus tenuis","(da Costa, 1778)","accepted",NA,220,"Species",878470,"Macomangulus tenuis","(da Costa, 1778)",878463,"Animalia","Mollusca","Bivalvia","Cardiida","Tellinidae","Macomangulus","MolluscaBase eds. (2022). MolluscaBase. Macomangulus tenuis (da Costa, 1778). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=878470 on 2022-05-13","urn:lsid:marinespecies.org:taxname:878470",1,NA,NA,NA,NA,"exact","2016-06-05T12:56:10.067Z",NA
"756",124661,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=124661","Pseudothyone raphanus","(Düben & Koren, 1846)","accepted",NA,220,"Species",124661,"Pseudothyone raphanus","(Düben & Koren, 1846)",123491,"Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Sclerodactylidae","Pseudothyone","WoRMS (2022). Pseudothyone raphanus (Düben & Koren, 1846). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=124661 on 2022-05-13","urn:lsid:marinespecies.org:taxname:124661",1,0,0,0,NA,"exact","2013-09-19T09:20:13.737Z",NA
"757",152774,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=152774","Lepidochitona cinerea","(Linnaeus, 1767)","accepted",NA,220,"Species",152774,"Lepidochitona cinerea","(Linnaeus, 1767)",138089,"Animalia","Mollusca","Polyplacophora","Chitonida","Tonicellidae","Lepidochitona","MolluscaBase eds. (2022). MolluscaBase. Lepidochitona cinerea (Linnaeus, 1767). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=152774 on 2022-05-13","urn:lsid:marinespecies.org:taxname:152774",1,NA,0,0,NA,"exact","2015-09-14T21:13:50.083Z",NA
"758",140474,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140474","Musculus niger","(J.E. Gray, 1824)","accepted",NA,220,"Species",140474,"Musculus niger","(J.E. Gray, 1824)",138225,"Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Musculus","MolluscaBase eds. (2022). MolluscaBase. Musculus niger (J.E. Gray, 1824). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140474 on 2022-05-13","urn:lsid:marinespecies.org:taxname:140474",1,NA,NA,NA,NA,"exact","2004-12-21T15:54:05Z",NA
"759",138482,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138482","Sepietta","Naef, 1912","accepted",NA,180,"Genus",138482,"Sepietta","Naef, 1912",1519019,"Animalia","Mollusca","Cephalopoda","Sepiida","Sepiolidae","Sepietta","MolluscaBase eds. (2022). MolluscaBase. Sepietta Naef, 1912. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138482 on 2022-05-13","urn:lsid:marinespecies.org:taxname:138482",1,0,0,0,NA,"exact","2021-07-09T07:33:44.560Z",NA
"760",19494,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=19494","Hydroidolina","Collins, 2000","accepted",NA,70,"Subclass",19494,"Hydroidolina","Collins, 2000",1337,"Animalia","Cnidaria","Hydrozoa",NA,NA,NA,"WoRMS (2022). Hydroidolina. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=19494 on 2022-05-13","urn:lsid:marinespecies.org:taxname:19494",1,1,1,0,0,"exact","2015-08-22T19:26:01.800Z",NA
"761",106928,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=106928","Polybius","Leach, 1820","accepted",NA,180,"Genus",106928,"Polybius","Leach, 1820",557512,"Animalia","Arthropoda","Malacostraca","Decapoda","Polybiidae","Polybius","WoRMS (2022). Polybius Leach, 1820. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106928 on 2022-05-13","urn:lsid:marinespecies.org:taxname:106928",1,0,0,0,0,"exact","2022-04-30T09:26:35.210Z",NA
"762",106760,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=106760","Majidae","Samouelle, 1819","accepted",NA,140,"Family",106760,"Majidae","Samouelle, 1819",106700,"Animalia","Arthropoda","Malacostraca","Decapoda","Majidae",NA,"Fautin, D. (2013). Hexacorallians of the World. Majidae Samouelle, 1819. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106760 on 2022-05-13","urn:lsid:marinespecies.org:taxname:106760",1,NA,NA,NA,NA,"exact","2009-12-15T09:56:25.543Z",NA
"763",128506,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=128506","Funiculina quadrangularis","(Pallas, 1766)","accepted",NA,220,"Species",128506,"Funiculina quadrangularis","(Pallas, 1766)",128490,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Funiculinidae","Funiculina","Cordeiro, R.; McFadden, C.; van Ofwegen, L.; Williams, G. (2022). World List of Octocorallia. Funiculina quadrangularis (Pallas, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=128506 on 2022-05-13","urn:lsid:marinespecies.org:taxname:128506",1,0,0,0,NA,"exact","2019-12-07T16:54:44.200Z",NA
"764",150672,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=150672","Pentapora foliacea","(Ellis & Solander, 1786)","accepted",NA,220,"Species",150672,"Pentapora foliacea","(Ellis & Solander, 1786)",110827,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bitectiporidae","Pentapora","WoRMS (2022). Pentapora foliacea (Ellis & Solander, 1786). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150672 on 2022-05-13","urn:lsid:marinespecies.org:taxname:150672",1,0,0,0,NA,"exact","2013-06-29T10:37:09.030Z",NA
"765",138648,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138648","Venus","Linnaeus, 1758","accepted",NA,180,"Genus",138648,"Venus","Linnaeus, 1758",152410,"Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Venus","MolluscaBase eds. (2022). MolluscaBase. Venus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138648 on 2022-05-13","urn:lsid:marinespecies.org:taxname:138648",1,0,0,0,NA,"exact","2022-01-09T19:51:35.460Z",NA
"766",136988,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=136988","Laridae","Vigors, 1825","accepted",NA,140,"Family",136988,"Laridae","Vigors, 1825",2682,"Animalia","Chordata","Aves","Charadriiformes","Laridae",NA,"WoRMS (2022). Laridae Vigors, 1825. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=136988 on 2022-05-13","urn:lsid:marinespecies.org:taxname:136988",1,1,1,1,NA,"exact","2020-06-25T07:35:06.430Z",NA
"767",154461,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=154461","Trigloporus","Smith, 1934","accepted",NA,180,"Genus",154461,"Trigloporus","Smith, 1934",125598,"Animalia","Chordata","Actinopteri","Perciformes","Triglidae","Trigloporus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Trigloporus Smith, 1934. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154461 on 2022-05-13","urn:lsid:marinespecies.org:taxname:154461",1,0,0,0,NA,"exact","2022-04-13T11:32:37.397Z",NA
"768",123803,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=123803","Marthasterias glacialis","(Linnaeus, 1758)","accepted",NA,220,"Species",123803,"Marthasterias glacialis","(Linnaeus, 1758)",123224,"Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Marthasterias","Mah, C.L. (2022). World Asteroidea Database. Marthasterias glacialis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123803 on 2022-05-13","urn:lsid:marinespecies.org:taxname:123803",1,0,0,0,0,"exact","2008-12-29T02:59:07.060Z",NA
"769",106204,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=106204","Scalpellum scalpellum","(Linnaeus, 1767)","accepted",NA,220,"Species",106204,"Scalpellum scalpellum","(Linnaeus, 1767)",106115,"Animalia","Arthropoda","Thecostraca","Scalpellomorpha","Scalpellidae","Scalpellum","WoRMS (2022). Scalpellum scalpellum (Linnaeus, 1767). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106204 on 2022-05-13","urn:lsid:marinespecies.org:taxname:106204",1,NA,NA,NA,NA,"exact","2004-12-21T15:54:05Z",NA
"770",107563,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107563","Pontophilus norvegicus","(M. Sars, 1861)","accepted",NA,220,"Species",107563,"Pontophilus norvegicus","(M. Sars, 1861)",107011,"Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae","Pontophilus","WoRMS (2022). Pontophilus norvegicus (M. Sars, 1861). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107563 on 2022-05-13","urn:lsid:marinespecies.org:taxname:107563",1,0,0,0,0,"exact","2022-03-03T12:40:48.673Z",NA
"771",130866,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=130866","Sabellaria alveolata","(Linnaeus, 1767)","accepted",NA,220,"Species",130866,"Sabellaria alveolata","(Linnaeus, 1767)",129520,"Animalia","Annelida","Polychaeta",NA,"Sabellariidae","Sabellaria","Read, G.; Fauchald, K. (Ed.) (2022). World Polychaeta Database. Sabellaria alveolata (Linnaeus, 1767). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=130866 on 2022-05-13","urn:lsid:marinespecies.org:taxname:130866",1,0,0,0,0,"exact","2008-03-26T11:36:43.420Z",NA
"772",124147,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=124147","Pteraster militaris","(O.F. Müller, 1776)","accepted",NA,220,"Species",124147,"Pteraster militaris","(O.F. Müller, 1776)",123335,"Animalia","Echinodermata","Asteroidea","Velatida","Pterasteridae","Pteraster","Mah, C.L. (2022). World Asteroidea Database. Pteraster militaris (O.F. Müller, 1776). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=124147 on 2022-05-13","urn:lsid:marinespecies.org:taxname:124147",1,0,0,0,0,"exact","2009-01-20T18:13:59.487Z",NA
"773",130861,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=130861","Lygdamis muratus","(Allen, 1904)","accepted",NA,220,"Species",130861,"Lygdamis muratus","(Allen, 1904)",129518,"Animalia","Annelida","Polychaeta",NA,"Sabellariidae","Lygdamis","Read, G.; Fauchald, K. (Ed.) (2022). World Polychaeta Database. Lygdamis muratus (Allen, 1904). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=130861 on 2022-05-13","urn:lsid:marinespecies.org:taxname:130861",1,0,0,0,0,"exact","2008-03-26T11:36:43.420Z",NA
"774",123177,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=123177","Spatangidae","Gray, 1825","accepted",NA,140,"Family",123177,"Spatangidae","Gray, 1825",852322,"Animalia","Echinodermata","Echinoidea","Spatangoida","Spatangidae",NA,"Kroh, A.; Mooi, R. (2022). World Echinoidea Database. Spatangidae Gray, 1825. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123177 on 2022-05-13","urn:lsid:marinespecies.org:taxname:123177",1,0,0,0,0,"exact","2010-08-31T07:25:31.670Z",NA
"775",130867,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=130867","Sabellaria spinulosa","(Leuckart, 1849)","accepted",NA,220,"Species",130867,"Sabellaria spinulosa","(Leuckart, 1849)",129520,"Animalia","Annelida","Polychaeta",NA,"Sabellariidae","Sabellaria","Read, G.; Fauchald, K. (Ed.) (2022). World Polychaeta Database. Sabellaria spinulosa (Leuckart, 1849). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=130867 on 2022-05-13","urn:lsid:marinespecies.org:taxname:130867",1,0,0,0,0,"exact","2014-06-10T22:15:49.953Z",NA
"776",410724,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=410724","Golfingia (Golfingia) vulgaris vulgaris","(de Blainville, 1827)","accepted",NA,230,"Subspecies",410724,"Golfingia (Golfingia) vulgaris vulgaris","(de Blainville, 1827)",136050,"Animalia","Annelida",NA,"Sipuncula","Golfingiidae","Golfingia","Saiz, J. (2022). World Sipuncula Database. Golfingia (Golfingia) vulgaris vulgaris (de Blainville, 1827). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=410724 on 2022-05-13","urn:lsid:marinespecies.org:taxname:410724",1,0,0,0,NA,"exact","2009-08-06T12:02:30.283Z",NA
"777",103894,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103894","Pelonaia corrugata","Goodsir & Forbes, 1841","accepted",NA,220,"Species",103894,"Pelonaia corrugata","Goodsir & Forbes, 1841",103536,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Pelonaia","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2022). Ascidiacea World Database. Pelonaia corrugata Goodsir & Forbes, 1841. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103894 on 2022-05-13","urn:lsid:marinespecies.org:taxname:103894",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z",NA
"778",107562,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107562","Philocheras trispinosus","(Hailstone in Hailstone & Westwood, 1835)","accepted",NA,220,"Species",107562,"Philocheras trispinosus","(Hailstone in Hailstone & Westwood, 1835)",107010,"Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae","Philocheras","WoRMS (2022). Philocheras trispinosus (Hailstone in Hailstone & Westwood, 1835). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107562 on 2022-05-13","urn:lsid:marinespecies.org:taxname:107562",1,0,0,0,0,"exact","2022-03-10T19:39:54.380Z",NA
"779",130987,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=130987","Ditrupa arietina","(O. F. Müller, 1776)","accepted",NA,220,"Species",130987,"Ditrupa arietina","(O. F. Müller, 1776)",129561,"Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","Ditrupa","WoRMS (2022). Ditrupa arietina (O. F. Müller, 1776). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=130987 on 2022-05-13","urn:lsid:marinespecies.org:taxname:130987",1,0,0,0,0,"exact","2020-02-23T00:56:34.887Z",NA
"780",138339,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138339","Philine","Ascanius, 1772","accepted",NA,180,"Genus",138339,"Philine","Ascanius, 1772",1380004,"Animalia","Mollusca","Gastropoda","Cephalaspidea","Philinidae","Philine","MolluscaBase eds. (2022). MolluscaBase. Philine Ascanius, 1772. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138339 on 2022-05-13","urn:lsid:marinespecies.org:taxname:138339",1,0,0,0,NA,"exact","2019-09-25T05:22:31.397Z",NA
"781",141607,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=141607","Teredo navalis","Linnaeus, 1758","accepted",NA,220,"Species",141607,"Teredo navalis","Linnaeus, 1758",138539,"Animalia","Mollusca","Bivalvia","Myida","Teredinidae","Teredo","MolluscaBase eds. (2022). MolluscaBase. Teredo navalis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141607 on 2022-05-13","urn:lsid:marinespecies.org:taxname:141607",1,1,NA,NA,NA,"exact","2010-10-02T22:08:23.750Z",NA
"782",103788,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103788","Molgula manhattensis","(De Kay, 1843)","accepted",NA,220,"Species",103788,"Molgula manhattensis","(De Kay, 1843)",103509,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Molgulidae","Molgula","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2022). Ascidiacea World Database. Molgula manhattensis (De Kay, 1843). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103788 on 2022-05-13","urn:lsid:marinespecies.org:taxname:103788",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z",NA
"783",106789,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=106789","Pandalidae","Haworth, 1825","accepted",NA,140,"Family",106789,"Pandalidae","Haworth, 1825",106716,"Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae",NA,"WoRMS (2022). Pandalidae Haworth, 1825. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106789 on 2022-05-13","urn:lsid:marinespecies.org:taxname:106789",1,NA,NA,NA,NA,"exact","2004-12-21T15:54:05Z",NA
